AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
-35.4,27.88,-34.55,2.77,-13.49,1
-25.11,20.07,-40.58,5.71,-13.83,1
-13.62,10.64,-26.91,6.94,-13.21,1
-2.68,3.07,-20.25,0.16,-11.53,1
3.89,-3.64,1.12,5.17,-10.87,1
3.42,-10.33,7.84,1.44,-10.91,1
4.61,-16.36,0.36,-1.33,-11.12,1
12.99,-18.64,-3.0,7.42,-6.89,1
26.64,-22.35,-21.61,4.28,1.64,1
34.52,-25.88,-26.84,6.04,3.4,1
32.96,-28.56,-29.39,5.61,-3.41,1
22.72,-28.58,-21.51,12.82,-11.89,1
12.9,-24.97,-8.86,5.95,-13.54,1
7.17,-22.44,-9.37,1.23,-12.75,1
2.58,-22.14,-3.13,5.46,-7.21,1
4.48,-26.6,-5.36,4.12,-2.63,1
5.86,-28.53,-3.66,-3.03,-7.35,1
1.25,-29.71,-3.82,-1.79,-12.63,1
-4.34,-22.63,-12.13,0.7,-12.63,1
-9.27,-7.13,-14.29,2.85,-10.79,1
-22.06,12.99,-20.07,2.92,-10.84,1
-36.91,23.86,-17.47,2.27,-9.1,1
-48.35,15.25,-16.12,-4.92,-6.48,1
-55.29,2.17,-14.97,4.44,-9.42,1
-50.28,-9.66,-3.87,2.14,-11.83,1
-35.1,-12.53,-2.67,-1.3,-4.04,1
-16.14,-10.22,10.39,5.59,4.53,1
-10.2,-0.67,14.21,0.14,-1.27,1
-11.97,1.97,4.61,0.73,-5.4,1
-15.83,-10.55,-5.67,-1.12,-11.12,1
-21.38,-19.05,-29.03,-1.46,-10.01,1
-25.43,-23.61,-30.01,0.84,-4.94,1
-25.52,-26.34,-18.69,-1.8,-8.42,1
-19.88,-29.72,5.32,-2.09,-5.92,1
-22.5,-29.49,31.74,1.36,-5.94,1
-25.43,-33.84,35.38,3.82,-9.77,1
-23.89,-39.07,30.46,3.05,-5.75,1
-22.05,-36.67,2.51,0.37,-1.45,1
-28.31,-32.92,-22.97,2.04,-0.66,1
-35.89,-35.95,-32.74,1.79,3.23,1
-36.53,-38.95,-39.17,1.73,3.64,1
-37.78,-37.19,-27.49,2.61,-0.28,1
-36.3,-39.95,-12.73,2.62,-0.3,1
-32.7,-40.43,9.8,2.37,-1.04,1
-23.8,-40.15,27.26,2.07,-0.91,1
-18.68,-42.83,28.28,1.09,-0.97,1
-12.02,-45.35,22.83,1.04,-0.92,1
-1.06,-37.96,4.89,2.19,3.37,1
6.1,-14.53,-11.1,2.0,3.59,1
11.16,7.0,-13.62,0.48,2.96,1
5.05,17.67,-6.87,2.14,9.19,1
-3.68,14.87,3.93,1.19,4.9,1
-12.31,0.45,12.31,0.95,-3.22,1
-13.0,-8.84,21.44,0.21,-2.53,1
-7.93,-8.49,31.12,-9.12,-0.85,1
-2.29,6.18,24.7,-7.87,-0.8,1
3.83,21.53,28.39,-12.5,-1.32,1
0.62,28.8,21.12,-5.11,-0.64,1
-9.03,26.4,-3.12,3.42,-1.15,1
-23.92,8.85,-5.58,-0.37,15.01,1
-28.63,-11.69,-14.9,1.21,76.75,1
-19.03,-17.83,-10.16,1.77,66.19,1
2.54,-12.18,7.09,-0.96,7.7,1
25.61,-9.88,20.48,1.81,-15.91,1
39.89,-6.39,31.87,0.52,-1.2,1
40.7,-8.49,22.16,0.51,8.85,1
31.03,-13.05,7.01,-15.06,3.7,1
16.28,-18.8,-6.51,-1.98,6.1,1
8.35,-20.9,-13.07,1.27,2.06,1
12.94,-16.08,0.18,-14.42,-1.25,1
20.2,-15.07,8.1,-2.86,5.53,1
30.48,-11.57,26.19,0.34,11.33,1
34.11,-11.43,30.37,1.58,10.7,1
28.4,-13.68,28.21,1.4,9.02,1
11.67,-14.32,23.14,-0.48,5.85,1
-7.3,-6.28,-1.8,2.89,1.24,1
-18.26,7.71,-5.74,0.99,0.48,1
-15.74,21.57,-13.0,0.09,1.39,1
-7.84,30.38,-7.91,1.17,0.71,1
3.99,30.56,11.54,1.95,1.96,1
10.89,24.85,9.89,0.93,1.6,1
10.55,17.02,19.28,0.37,-4.14,1
-1.83,18.16,9.74,1.81,-6.09,1
-11.45,24.54,-5.79,0.92,-3.57,1
-14.15,32.42,-12.8,1.4,-2.99,1
-10.4,37.76,-18.08,-6.69,-4.82,1
-3.8,38.87,-2.04,-18.05,-5.55,1
1.93,29.76,3.96,-7.55,-4.96,1
7.64,21.6,14.98,0.31,-1.88,1
5.96,16.59,9.93,0.71,2.81,1
5.78,11.07,-1.94,1.47,1.7,1
9.48,8.36,-2.67,1.04,-3.74,1
13.54,9.41,-8.37,1.43,-7.29,1
12.78,5.08,-5.43,0.18,-4.1,1
12.98,1.16,2.69,1.01,-3.4,1
16.35,5.27,8.78,1.59,-4.29,1
19.51,7.11,10.15,-12.24,8.26,1
14.86,2.9,-15.57,1.21,18.76,1
7.56,-3.98,-17.56,-0.12,9.75,1
6.12,-10.81,-20.57,-1.72,2.89,1
6.91,-18.84,-22.54,3.45,-3.16,1
11.51,-13.28,-6.07,-1.38,-3.99,1
10.18,-2.36,-12.25,4.06,1.63,1
2.17,7.32,-4.5,-3.45,8.74,1
-5.9,15.43,-15.26,0.98,13.93,1
-5.71,12.84,-28.31,4.46,35.7,1
3.49,10.49,-24.52,-3.85,56.67,1
7.36,3.18,-36.35,2.92,43.94,1
8.73,-8.43,-8.37,-0.35,18.41,1
-0.05,-11.38,6.48,1.42,10.27,1
-8.92,-2.32,13.24,2.68,5.24,1
-10.52,12.87,18.98,-1.26,-0.17,1
-2.61,29.22,-5.93,1.8,6.12,1
4.01,29.09,-17.34,1.94,14.73,1
6.1,12.91,-45.13,0.64,19.84,1
5.73,-7.4,-48.1,-0.15,12.82,1
3.5,-15.84,-29.23,1.06,0.85,1
-2.82,-16.81,-15.38,2.28,-5.17,1
-5.83,-3.55,18.85,0.12,-6.19,1
-11.08,15.61,19.57,-1.19,-2.17,1
-21.67,10.71,13.66,3.63,-0.9,1
-29.11,-2.36,-6.56,-0.63,-4.12,1
-31.77,-25.64,-28.79,8.37,-5.72,1
-32.65,-45.83,-29.96,16.03,-6.5,1
-35.66,-51.73,-35.52,4.54,-5.67,1
-23.14,-45.62,-8.04,-2.78,-3.94,1
-16.72,-35.16,12.63,-0.11,1.78,1
-8.08,-30.71,23.72,4.31,-1.45,1
-2.82,-30.46,31.02,-2.61,-4.26,1
-3.29,-40.69,1.7,3.88,1.89,1
-9.72,-40.53,-10.5,-1.22,-5.55,1
-16.28,-39.27,-27.31,1.57,-9.73,1
-12.9,-39.54,-28.91,5.0,-7.22,1
-4.77,-28.92,-1.61,-0.22,-5.51,1
-10.55,-21.97,8.32,2.7,-3.79,1
-11.93,-10.42,32.67,3.87,2.64,1
-12.21,0.3,33.5,9.17,10.57,1
-19.07,11.93,17.05,11.56,12.4,1
-22.03,13.17,-10.03,-8.47,-1.29,1
-15.45,18.66,-31.61,3.19,-4.83,1
-4.33,22.29,-30.39,4.58,-3.14,1
-10.21,18.21,-27.55,0.29,-5.46,1
-22.26,15.29,-10.33,5.58,-4.49,1
-21.71,8.86,6.87,1.94,-2.06,1
-11.23,14.45,16.35,3.58,-1.08,1
-8.66,15.06,17.12,4.56,-3.51,1
-0.91,22.17,4.81,3.37,-2.37,1
12.54,26.35,-0.27,1.74,-2.63,1
26.26,22.22,-8.84,3.76,-2.83,1
31.25,12.28,-8.12,3.8,-0.96,1
32.69,-10.52,5.7,5.9,-1.04,1
39.24,-31.55,17.13,-4.62,-2.4,1
41.14,-51.58,24.67,8.7,-4.89,1
42.62,-54.25,23.88,6.17,-3.26,1
39.76,-35.92,21.25,-4.23,-2.87,1
29.34,-19.11,10.2,9.44,-4.02,1
20.06,-8.05,-0.77,2.71,-4.53,1
11.57,-14.52,2.68,4.6,-5.11,1
12.84,-31.42,-5.29,4.14,-5.58,1
17.83,-44.5,15.64,-5.19,-4.68,1
18.32,-44.91,20.73,-2.95,-4.1,1
12.07,-29.13,20.58,1.91,-5.9,1
-5.31,-11.8,25.35,-7.7,-3.75,1
-19.76,6.73,-0.93,1.8,4.48,1
-27.24,17.06,3.55,4.89,6.82,1
-25.31,21.81,-6.34,0.17,0.76,1
-19.93,21.96,-2.47,2.93,-3.81,1
-9.14,27.43,20.1,2.61,-5.07,1
4.57,35.2,14.49,2.43,-5.43,1
6.01,36.04,23.73,4.67,-4.7,1
-3.41,39.42,9.16,-2.6,-4.19,1
-16.61,35.2,-0.67,-17.56,-6.19,1
-26.17,32.83,0.34,-15.61,-6.68,1
-30.61,31.39,-12.1,-8.23,-4.72,1
-23.76,34.77,8.95,-4.36,-4.52,1
-6.03,43.3,7.83,1.51,-5.07,1
12.46,44.78,10.53,1.07,-3.19,1
20.2,42.55,15.57,-10.45,1.0,1
23.59,23.99,-2.48,-6.2,5.65,1
23.43,3.85,-2.03,2.42,4.13,1
13.53,-15.44,-21.8,1.1,-0.99,1
0.83,-23.49,-21.81,3.58,-3.52,1
-8.97,-17.03,1.76,1.53,-3.95,1
-12.8,-9.24,-0.68,1.61,-3.52,1
-10.45,-1.13,21.61,4.9,-3.36,1
-1.33,-2.1,20.71,0.52,-3.73,1
9.57,-6.61,-0.8,5.54,-5.47,1
9.88,-23.42,-1.09,-9.85,-6.69,1
2.6,-36.77,-13.9,-9.52,-5.61,1
-7.38,-42.15,-14.17,5.42,-4.82,1
-15.48,-38.22,-0.9,-0.99,-5.43,1
-17.71,-17.24,4.19,5.73,-2.56,1
-18.2,2.14,21.75,1.8,-0.76,1
-14.25,16.17,10.87,2.36,2.97,1
-7.77,16.58,0.67,1.17,8.51,1
4.22,10.75,-7.51,0.83,5.02,1
17.6,2.75,-34.21,1.78,-1.79,1
20.2,-0.23,-22.07,1.65,-5.86,1
18.19,5.81,-20.37,0.61,-6.59,1
14.91,14.7,-7.59,0.82,-7.02,1
9.77,23.94,1.48,1.21,-4.62,1
-3.67,22.02,-7.55,1.07,3.75,1
-17.87,18.33,14.78,0.46,49.15,1
-31.64,11.56,-4.8,0.57,69.21,1
-38.07,5.35,-8.94,0.86,43.55,1
-35.71,5.34,-14.76,0.18,0.08,1
-23.91,1.46,-33.55,0.61,-13.65,1
-14.25,-2.49,-11.85,0.48,2.92,1
-16.94,-6.25,-9.61,0.63,10.48,1
-24.61,-6.66,2.64,0.8,14.49,1
-30.94,-7.63,12.15,0.37,22.46,1
-27.45,-7.23,-4.52,0.0,5.81,1
-23.82,-13.44,7.23,-0.02,-10.54,1
-21.96,-28.46,-11.64,-10.37,8.33,1
-18.66,-41.41,-18.83,-25.76,2.53,1
-16.94,-49.91,-15.27,-12.55,-0.15,1
-13.62,-46.94,-24.45,-4.23,4.36,1
-13.16,-38.74,-1.76,0.74,10.69,1
-14.6,-29.76,4.56,0.87,45.64,1
-19.71,-26.58,14.13,0.95,87.59,1
-26.25,-24.62,20.93,0.47,56.59,1
-28.68,-21.74,-4.93,2.01,0.97,1
-25.34,-19.31,-6.66,-9.61,-1.04,1
-15.7,-12.07,-15.9,-15.44,2.52,1
-3.76,-9.34,-21.62,1.05,2.76,1
3.4,-10.7,-8.09,-4.63,14.18,1
5.35,-13.76,-3.73,3.7,20.69,1
5.1,-13.81,14.67,-0.67,20.85,1
2.22,-6.34,20.73,3.4,27.23,1
1.47,1.78,14.65,-20.93,14.22,1
2.94,11.21,18.8,-3.42,-2.42,1
10.75,14.77,3.95,1.89,-4.51,1
17.41,11.31,-5.93,-4.7,0.15,1
24.79,3.39,-5.08,3.69,1.77,1
28.41,-7.36,-10.19,-17.48,-4.42,1
22.36,-7.52,1.74,-5.64,-0.78,1
15.64,-3.43,2.63,1.19,51.62,1
13.03,5.32,6.55,-2.67,76.2,1
11.12,8.74,11.19,2.75,24.06,1
14.37,4.89,0.69,1.0,-18.21,1
20.11,-1.8,5.5,-0.12,-11.98,1
28.3,-11.8,-5.44,-0.41,-1.17,1
23.8,-18.68,-6.42,1.14,6.17,1
9.57,-20.05,7.72,1.18,-2.91,1
0.44,-12.7,11.21,0.15,-14.93,1
-4.67,-4.8,13.8,1.01,-10.45,1
2.8,1.2,-2.26,1.07,2.51,1
15.26,1.42,-1.78,1.27,2.32,1
30.02,-4.48,-5.43,0.72,-7.31,1
31.45,-4.53,-5.94,0.22,-9.39,1
22.8,-2.27,15.01,1.01,-5.59,1
7.55,-1.43,10.96,1.27,-8.18,1
-9.57,-5.17,19.52,0.59,-21.63,1
-14.5,-13.97,14.26,0.93,-13.38,1
-5.68,-17.09,6.28,0.89,-5.59,1
8.09,-13.2,11.85,1.3,-7.96,1
19.64,-4.21,-4.89,0.16,-4.94,1
28.98,4.05,-6.41,1.68,-20.43,1
28.28,9.53,-10.18,-0.36,-18.08,1
18.69,8.56,-5.44,2.63,14.07,1
12.03,6.57,9.11,-8.02,53.75,1
15.3,8.08,15.55,-3.55,52.39,1
21.26,10.04,21.58,4.87,1.42,1
26.95,17.51,14.36,-5.44,-14.98,1
26.04,23.19,-0.95,3.08,-6.84,1
19.92,28.84,-11.34,1.19,-5.33,1
10.97,30.99,-13.17,-2.17,-7.33,1
6.16,30.53,-10.03,7.51,-7.02,1
14.89,30.72,1.7,-23.24,-6.19,1
24.05,27.55,7.53,0.39,-5.25,1
26.46,25.58,8.54,10.02,-3.82,1
21.77,21.55,13.45,-13.73,-6.76,1
11.27,23.96,12.38,6.99,-9.41,1
-4.22,22.75,7.81,-2.22,-4.76,1
-11.52,19.57,-9.14,2.31,-3.84,1
-6.8,17.39,-18.53,0.98,-9.86,1
1.6,12.4,-23.72,-4.17,-11.63,1
7.95,15.63,-13.19,4.75,-7.93,1
16.22,20.46,4.5,11.83,-5.48,1
22.17,23.68,10.53,3.61,-6.73,1
16.42,20.75,17.13,-2.78,-7.95,1
8.59,17.16,6.51,3.52,-9.42,1
4.03,11.97,1.63,4.98,-8.1,1
4.74,3.49,-0.38,-2.55,-7.4,1
6.75,-0.31,-9.08,1.75,-9.04,1
10.58,-1.23,-12.38,2.62,-10.06,1
15.54,0.52,-23.36,1.15,-10.71,1
15.81,2.28,-15.19,3.08,-8.55,1
12.18,6.58,-2.31,2.04,-7.65,1
11.74,9.54,15.3,-4.28,-9.86,1
9.93,9.53,28.77,-7.24,-11.36,1
6.69,7.64,20.41,-6.62,-10.58,1
6.77,2.22,3.2,-9.39,-7.02,1
8.17,1.13,-16.0,2.9,-6.61,1
6.64,3.72,-15.33,-0.01,-9.93,1
-1.61,11.73,-17.32,4.24,-11.67,1
-8.0,19.3,-6.44,-3.94,-12.1,1
-16.34,22.78,7.4,-14.73,-8.46,1
-24.04,20.54,-0.47,7.29,-6.99,1
-26.73,10.8,15.02,-2.92,-7.95,1
-28.0,9.3,5.73,2.69,-11.59,1
-29.64,4.12,6.1,5.07,-12.09,1
-35.09,2.45,4.29,1.98,-5.15,1
-33.86,9.01,-16.24,7.55,-3.53,1
-31.92,13.16,-4.45,-4.08,-7.52,1
-29.85,12.76,-7.31,-3.74,-10.58,1
-24.85,12.48,-17.67,7.37,-10.58,1
-20.64,9.73,-15.46,-1.06,-12.38,1
-17.96,2.39,-19.43,13.54,-8.13,1
-17.64,0.8,8.08,7.88,-1.98,1
-11.06,1.87,31.79,-2.52,21.67,1
-6.12,8.47,36.95,5.52,-20.67,1
-9.57,10.19,21.12,3.9,-21.44,1
-11.21,11.68,-22.64,0.96,9.98,1
-16.27,12.94,-53.57,5.64,-18.73,1
-20.54,10.55,-65.17,-0.44,-22.44,1
-27.37,2.69,-40.15,3.32,-9.78,1
-30.94,-2.8,10.1,1.43,-12.47,1
-33.82,-2.15,53.27,4.59,-15.18,1
-26.42,-4.86,80.6,8.7,-9.36,1
-12.51,-1.2,59.88,-7.13,-15.35,1
0.9,-3.35,4.05,-4.92,-15.86,1
7.77,-12.49,-48.98,-2.91,-7.58,1
2.59,-22.79,-86.83,4.0,-7.94,1
1.29,-24.5,-71.87,6.41,-13.35,1
0.86,-25.09,-18.12,0.01,-12.52,1
6.48,-23.95,37.07,9.98,-10.25,1
16.61,-22.61,72.7,17.84,-10.15,1
26.78,-24.51,56.36,8.4,-9.05,1
24.55,-22.48,15.12,-0.34,-9.21,1
17.27,-25.11,-33.67,6.62,-11.27,1
12.52,-18.75,-58.26,3.98,-9.41,1
13.03,-2.73,-44.89,-2.07,-5.99,1
19.07,7.91,-6.78,7.39,1.44,1
26.2,16.42,40.62,-0.31,5.03,1
28.28,19.68,61.98,2.71,0.87,1
19.83,15.2,50.54,4.01,-6.94,1
0.81,4.53,11.09,0.03,-11.88,1
-23.37,-2.96,-36.72,2.06,-5.19,1
-36.28,-7.43,-45.26,3.03,8.7,1
-42.33,-14.26,-35.82,0.96,10.42,1
-34.46,-8.43,1.73,0.54,-0.36,1
-22.85,2.78,38.95,2.89,-4.22,1
-15.35,7.06,38.51,2.69,-1.23,1
-9.41,4.0,15.31,1.17,0.12,1
-11.86,-6.99,-27.32,2.62,-1.69,1
-20.86,-16.58,-53.03,2.2,-1.51,1
-22.42,-25.17,-49.62,1.71,-4.06,1
-15.45,-22.94,-14.13,2.26,-2.44,1
-6.02,-5.82,37.99,1.67,-4.78,1
6.78,2.45,66.86,1.8,-4.31,1
24.64,8.85,67.81,1.62,-8.21,1
39.48,11.16,28.22,1.01,39.71,1
49.67,5.63,-28.98,1.32,70.56,1
46.93,-9.75,-71.41,2.16,60.05,1
33.94,-23.07,-65.44,1.51,161.75,1
21.21,-21.66,-23.84,0.74,162.27,1
11.06,-20.13,33.18,1.3,11.68,1
12.2,-9.45,62.25,1.55,-34.3,1
14.04,-4.0,61.13,1.11,-2.86,1
13.34,-6.89,24.54,1.62,8.13,1
14.49,-10.52,-25.03,1.43,-9.5,1
20.35,-7.63,-52.79,1.49,-5.68,1
25.09,1.76,-56.05,1.47,-3.01,1
27.65,7.96,-24.4,1.38,-2.89,1
28.36,14.34,8.9,0.45,5.98,1
23.59,19.19,42.62,1.62,1.67,1
14.13,17.5,51.66,0.15,-11.48,1
10.8,6.71,22.17,2.26,-11.69,1
18.47,3.76,4.72,-0.83,2.36,1
25.29,14.87,-15.9,15.34,2.56,1
30.63,31.39,-10.35,18.48,-10.51,1
36.73,46.84,7.3,-10.16,-10.25,1
36.88,51.0,8.39,12.46,-7.89,1
31.58,41.92,18.18,7.34,-6.97,1
24.44,27.35,2.57,-4.89,-6.62,1
14.75,13.61,-3.98,4.72,-9.56,1
2.6,7.34,-11.63,-1.37,-11.39,1
-3.17,9.12,-18.9,-3.27,-9.56,1
-0.33,19.56,-1.47,5.58,-10.12,1
1.94,33.69,1.04,-0.38,-12.65,1
5.03,44.03,13.6,-1.87,-13.37,1
6.44,36.36,11.31,4.69,-12.79,1
6.1,19.32,1.35,6.35,-11.7,1
-0.57,4.1,3.81,-1.54,-11.72,1
-7.12,-12.01,-9.49,-1.18,-12.55,1
-10.12,-19.48,1.67,4.37,-12.33,1
-12.21,-15.4,13.57,1.02,-11.71,1
-8.38,-9.83,13.96,0.65,-12.2,1
3.03,-6.31,28.4,-0.1,-12.3,1
13.41,-3.96,19.98,-0.32,-12.13,1
12.8,-2.2,7.72,1.89,-12.46,1
4.66,-6.92,-5.04,-0.31,-13.1,1
-1.18,-11.34,-24.62,1.08,-12.65,1
-1.14,-7.76,-19.63,2.3,-12.74,1
-0.6,0.39,-18.46,0.61,-13.37,1
2.77,3.89,-7.77,1.21,-12.61,1
-1.67,9.45,15.15,1.02,-11.65,1
-13.85,15.91,18.94,2.57,-11.3,1
-28.21,23.38,21.09,4.21,-10.77,1
-29.3,33.07,6.44,2.22,-10.91,1
-24.7,44.08,-14.6,4.54,-10.84,1
-23.5,46.13,-22.81,5.97,-10.66,1
-29.14,30.32,-31.88,4.36,-10.3,1
-34.99,25.35,-21.67,3.29,-10.56,1
-40.1,22.43,-7.47,2.18,-9.86,1
-39.1,25.7,5.75,3.71,-10.12,1
-35.79,19.88,23.14,2.74,-9.28,1
-29.3,14.8,22.74,2.06,-9.21,1
-29.65,-1.83,19.13,5.9,-1.92,1
-23.72,-21.55,-2.09,5.78,9.08,1
-6.2,-26.63,-24.85,1.81,0.85,1
14.46,-27.45,-32.05,0.08,-3.51,1
22.23,-15.88,-36.46,2.79,-7.2,1
16.89,-13.98,-13.66,5.64,-7.1,1
5.76,-7.66,-2.49,1.84,-4.96,1
-4.98,-24.01,14.61,2.83,-2.62,1
-3.73,-44.52,10.44,2.87,9.8,1
4.4,-52.54,-4.85,8.13,4.17,1
18.53,-48.57,-3.69,10.16,-0.55,1
24.32,-26.84,-26.49,5.69,-2.72,1
33.2,-6.69,-19.44,-5.02,-5.37,1
31.58,16.1,-17.91,7.58,-3.24,1
23.23,12.23,-14.06,-3.05,-4.77,1
0.98,-1.05,3.36,16.12,-3.83,1
-20.68,-12.57,-0.91,22.65,-4.35,1
-17.11,-18.5,12.1,-16.89,-0.98,1
-4.79,-14.02,0.68,10.33,-4.9,1
10.22,-2.77,0.03,2.7,1.16,1
18.54,18.44,-0.41,-0.26,-7.69,1
11.08,20.98,-11.18,7.61,51.79,1
-23.37,9.42,-6.2,-1.49,131.44,1
-57.26,2.86,-18.66,1.97,70.86,1
-72.44,-3.51,-11.5,4.82,8.86,1
-66.91,-3.98,-12.32,1.94,-11.37,1
-48.09,3.84,-15.1,1.25,-0.91,1
-18.98,2.2,4.24,1.16,-2.33,1
10.65,-9.62,-2.77,5.48,-4.79,1
22.91,-21.13,5.34,0.45,0.62,1
14.84,-23.48,8.55,2.86,-3.57,1
-5.14,-28.74,-8.39,4.22,8.15,1
-16.62,-27.28,-1.74,5.56,24.57,1
-15.48,-17.49,-2.6,11.14,4.66,1
1.64,-5.71,-1.56,6.05,-8.4,1
29.75,-4.09,-6.87,2.72,-5.12,1
52.9,-11.0,-21.02,0.09,-1.1,1
62.56,-12.78,-25.96,5.28,-5.52,1
55.45,-16.56,-24.8,2.85,-5.67,1
38.97,-4.57,1.52,2.56,-2.9,1
17.55,9.46,22.25,7.3,-6.4,1
-0.93,20.54,32.47,-0.44,-3.83,1
-2.54,26.03,30.36,1.44,-3.03,1
9.16,24.85,16.21,3.56,2.28,1
16.73,24.6,-11.58,12.63,2.51,1
22.38,15.69,-21.52,0.89,-7.75,1
15.39,15.44,-23.86,0.74,-4.22,1
6.61,12.88,-11.7,9.84,-5.76,1
-3.09,9.96,2.96,1.0,-5.51,1
-6.8,10.59,17.7,7.28,-6.87,1
-3.13,14.67,22.11,3.96,-6.8,1
-0.11,23.99,12.01,2.72,-5.95,1
-0.89,25.47,12.64,8.1,-5.84,1
-3.08,24.96,3.83,1.55,-6.48,1
0.71,23.52,11.39,-1.0,-6.56,1
8.51,23.33,17.16,3.03,-6.74,1
21.11,26.19,8.0,3.3,-6.95,1
24.86,29.44,14.07,6.4,-6.52,1
15.71,25.93,-2.57,2.87,-6.26,1
0.15,15.89,9.25,6.52,-6.26,1
-6.74,5.8,3.1,5.07,-6.4,1
-3.1,2.16,1.75,-3.48,-6.41,1
3.17,3.35,21.2,1.2,-6.63,1
15.53,3.09,2.69,2.94,-6.41,1
23.37,3.39,17.24,-1.02,-5.65,1
18.0,-1.57,8.23,-1.43,-5.66,1
8.9,-7.29,3.59,3.43,-5.93,1
-2.37,-7.58,9.27,3.91,-5.99,1
-12.88,-6.92,-8.19,4.11,-6.23,1
-25.26,-12.72,18.16,3.9,-6.25,1
-27.74,-19.01,8.9,3.89,-6.28,1
-17.86,-25.84,22.91,3.6,-5.96,1
-2.66,-25.31,30.39,2.38,-5.24,1
11.66,-13.38,8.42,2.5,-5.05,1
21.69,3.48,21.64,3.82,-5.3,1
21.31,15.62,-2.61,1.4,-5.78,1
6.68,13.55,3.22,3.56,-5.99,1
-12.27,5.8,6.38,0.29,-5.63,1
-28.5,-2.21,1.75,4.89,-5.34,1
-37.94,2.86,20.58,-16.35,-4.42,1
-38.47,15.59,7.07,-6.17,0.89,1
-26.71,28.16,18.22,3.99,-4.91,1
-14.96,31.49,15.34,-4.03,-6.3,1
-16.69,20.4,-3.02,5.24,-5.12,1
-23.99,7.08,-3.74,-1.27,-7.79,1
-26.79,-0.93,-18.63,2.5,-6.9,1
-29.58,-0.28,-11.14,1.76,-6.62,1
-24.55,1.16,0.33,-0.13,-7.73,1
-19.36,-0.95,14.32,1.83,-6.56,1
-9.68,-13.5,30.8,2.42,-5.43,1
3.86,-27.14,16.91,0.5,-6.64,1
17.45,-42.16,4.54,0.96,-5.67,1
24.91,-45.55,-14.88,2.05,-5.08,1
20.3,-41.65,-32.52,0.76,-4.51,1
13.18,-38.13,-27.09,0.35,-5.22,1
5.77,-33.71,-15.58,1.47,-2.95,1
-3.34,-39.12,3.23,0.79,-5.33,1
-10.71,-41.61,18.65,0.42,-2.38,1
-15.5,-46.46,20.36,0.86,-7.33,1
-20.07,-49.49,4.15,0.78,1.01,1
-21.82,-48.25,-30.48,1.34,-10.6,1
-20.36,-48.06,-58.05,1.12,38.13,1
-21.33,-43.21,-58.68,0.22,147.0,1
-22.31,-31.52,-33.87,0.73,113.25,1
-30.79,-26.99,7.01,1.28,35.55,1
-33.17,-23.79,35.45,0.84,-14.44,1
-26.84,-19.2,35.57,0.79,1.04,1
-15.69,-27.12,6.25,1.39,0.0,1
0.78,-36.83,-39.5,1.45,-2.24,1
10.14,-39.26,-59.99,1.02,5.8,1
7.89,-38.61,-45.54,1.3,1.96,1
6.23,-34.51,-9.06,1.15,-5.08,1
6.63,-19.33,29.53,0.89,3.97,1
3.51,-14.72,51.26,0.83,5.87,1
3.87,-10.74,40.06,0.5,3.65,1
11.71,-11.48,3.17,0.43,-1.82,1
20.14,-15.56,-39.67,0.39,2.07,1
15.85,-16.63,-70.48,0.43,2.87,1
7.76,-13.63,-67.21,0.54,-1.09,1
-2.4,-4.02,-31.96,0.8,-0.4,1
-13.92,2.18,15.82,0.8,-1.19,1
-27.74,8.92,46.71,0.61,-2.78,1
-30.18,4.76,33.39,0.84,-0.72,1
-18.95,4.45,-2.47,0.8,0.07,1
-4.48,-4.48,-45.09,0.93,-1.19,1
3.7,-16.76,-64.49,0.86,-3.58,1
3.45,-19.82,-41.58,0.95,0.02,1
-3.21,-23.25,-4.29,1.07,-3.68,1
-19.05,-21.03,37.82,0.91,31.69,1
-26.44,-14.97,50.31,0.81,57.03,1
-16.06,-0.54,27.9,0.61,15.58,1
-1.09,6.95,-5.92,0.67,-12.99,1
11.01,10.49,-37.39,0.55,-11.26,1
17.28,15.05,-45.38,0.35,4.8,1
14.09,13.92,-30.55,0.49,-2.27,1
7.09,16.81,-1.09,0.45,10.73,1
3.7,21.06,24.54,0.5,47.35,1
9.5,22.16,21.54,0.56,36.23,1
13.19,19.12,10.3,0.53,-4.44,1
12.6,16.31,-17.03,0.32,-9.42,1
9.1,11.62,-40.68,0.43,3.99,1
1.09,10.99,-25.47,0.42,-2.3,1
-8.07,11.54,-12.79,0.47,-6.92,1
-8.68,10.58,10.19,0.51,2.58,1
2.42,5.8,30.1,0.91,2.72,1
10.56,-3.71,22.59,0.53,-3.25,1
9.92,-5.77,8.39,1.31,-0.61,1
2.77,-8.3,-12.99,0.24,1.23,1
-7.7,-4.61,-22.28,1.71,-3.58,1
-19.86,-1.02,-7.61,-0.51,-0.59,1
-21.54,1.49,16.92,2.59,2.05,1
-6.18,5.69,40.56,-1.88,-1.78,1
14.39,5.66,57.68,5.06,-3.96,1
21.82,5.76,34.36,-8.55,-2.77,1
18.28,2.89,5.37,-26.74,-3.02,1
7.27,3.36,-22.04,15.43,-3.46,1
-12.55,5.1,-43.05,-11.62,-2.07,1
-28.8,6.88,-16.48,2.8,-2.11,1
-30.35,10.79,4.73,2.72,-3.49,1
-26.49,13.59,33.79,-2.72,-2.7,1
-25.12,19.43,52.13,5.43,-1.9,1
