AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
55.65,11.77,-32.39,-0.9,324.36,4
51.49,23.73,10.28,-4.91,22.93,4
38.88,47.21,71.13,5.55,-57.63,4
28.3,50.89,86.53,-1.62,-33.15,4
-7.45,60.22,79.85,1.96,33.97,4
-25.6,42.62,79.86,1.84,-23.27,4
-27.41,15.44,34.95,-1.63,-7.23,4
4.13,22.51,1.94,2.87,6.87,4
16.27,22.2,-57.75,2.19,-10.96,4
25.49,34.65,-84.24,-0.15,-8.38,4
35.58,50.06,-71.76,1.3,27.67,4
20.53,54.13,-24.35,2.45,100.51,4
16.11,46.82,42.43,0.95,32.56,4
33.59,46.63,59.23,0.66,-2.52,4
54.72,38.78,47.21,1.69,-4.08,4
58.0,32.31,5.74,1.66,-3.12,4
69.15,44.95,-32.1,1.65,11.95,4
91.15,37.63,-53.08,1.46,2.81,4
119.46,43.8,-65.65,0.77,-1.17,4
142.06,42.09,-42.81,1.72,1.06,4
157.38,41.92,-13.46,1.68,-6.28,4
137.55,38.7,17.1,1.28,-10.34,4
94.75,25.95,52.2,1.97,-6.59,4
56.16,34.93,38.31,1.71,-3.46,4
43.46,31.39,25.39,1.25,-28.82,4
44.3,32.42,0.68,1.1,-126.5,4
46.07,31.34,-22.55,0.61,-48.49,4
62.44,39.5,-19.33,1.01,-11.92,4
86.12,40.78,-17.68,1.07,-18.99,4
92.11,50.43,-7.45,0.4,-9.99,4
78.62,58.91,-5.54,0.34,-11.53,4
67.36,66.25,-20.94,0.73,-11.13,4
43.79,70.84,-48.74,0.41,-17.07,4
15.52,71.24,-69.23,0.87,-7.41,4
11.99,78.97,-62.06,0.57,-9.4,4
31.38,65.52,-29.9,0.45,-13.3,4
30.39,64.82,12.01,0.88,-8.41,4
16.84,52.21,45.42,0.44,-10.87,4
-5.64,37.79,35.01,0.68,-12.98,4
-45.26,18.19,-6.41,1.03,-9.92,4
-71.55,13.18,-63.77,0.89,-12.11,4
-61.6,15.88,-102.13,0.21,-12.62,4
-38.69,-10.66,-92.76,0.77,-10.6,4
-19.86,-21.66,-47.95,-0.59,-8.7,4
-3.73,-40.84,10.06,-0.17,-8.76,4
-1.48,-54.15,28.38,-4.78,-4.5,4
-19.5,-55.22,31.23,-0.54,-6.18,4
-27.64,-42.34,17.48,-4.33,-0.72,4
-12.65,-24.99,-18.67,-27.12,9.01,4
3.48,-5.49,-40.81,9.59,144.77,4
10.39,14.99,-62.73,-6.58,201.11,4
5.84,18.59,-52.32,-4.58,81.11,4
6.7,7.38,-15.59,6.61,-24.8,4
-18.82,-8.25,30.27,-5.2,-22.95,4
-60.56,-5.22,68.08,4.48,15.32,4
-89.88,-18.28,45.2,-0.41,-4.26,4
-110.85,-19.86,-0.01,-3.34,-2.13,4
-123.94,-6.33,-53.18,3.14,12.33,4
-136.81,4.07,-62.9,1.54,2.17,4
-129.68,4.13,-19.97,-1.84,-5.33,4
-111.65,-13.43,26.12,-0.71,6.5,4
-113.46,-33.44,72.11,1.87,8.43,4
-106.16,-63.48,61.98,0.37,3.65,4
-86.32,-77.56,33.61,-1.0,4.3,4
-57.87,-69.7,-11.83,0.48,2.69,4
-22.59,-38.16,-32.24,0.74,-2.82,4
19.32,-19.53,-18.41,0.82,-1.71,4
52.45,-13.36,7.81,3.22,0.7,4
58.16,-29.91,37.87,19.75,-0.33,4
33.19,-69.9,32.47,17.28,1.29,4
2.28,-87.38,17.4,0.55,-2.98,4
-14.99,-74.56,-18.66,-6.13,-12.53,4
-29.73,-39.2,-22.24,5.64,-12.18,4
-33.04,-23.79,-1.4,-1.7,-7.37,4
-24.23,-5.8,15.14,-0.98,-8.41,4
-12.2,-8.85,53.12,2.74,-9.83,4
-11.16,-33.65,66.35,-2.18,-10.73,4
-7.54,-40.76,67.8,2.81,-14.18,4
-14.62,-38.32,45.79,2.36,-15.64,4
-38.08,-24.18,-4.83,-4.09,-11.05,4
-56.8,-19.17,-27.99,8.24,-9.63,4
-59.7,-2.72,-58.21,5.61,-10.65,4
-42.25,-1.96,-22.6,-0.42,-9.51,4
-15.3,-2.93,36.22,-3.68,-9.24,4
3.8,3.09,68.42,1.23,-10.02,4
7.83,3.21,115.83,4.65,-8.49,4
3.76,11.04,84.39,-1.91,-7.41,4
12.09,19.71,21.45,4.19,-7.98,4
25.76,39.15,-32.4,-0.19,-8.35,4
46.56,46.93,-72.93,2.26,-8.38,4
57.37,42.49,-51.54,3.59,-8.89,4
58.21,39.7,-12.02,0.62,-8.36,4
52.48,21.0,42.58,1.65,-6.4,4
42.5,1.59,62.34,3.84,-5.95,4
40.01,-4.28,38.13,4.55,-7.94,4
42.65,-0.3,-3.0,14.97,-9.02,4
51.76,9.72,-61.82,75.76,-6.65,4
53.55,23.0,-86.97,24.69,-4.7,4
44.09,33.49,-79.6,-31.4,-3.49,4
21.03,24.74,-11.1,16.31,-3.73,4
14.0,21.12,43.82,1.47,-4.66,4
16.07,29.41,82.81,-0.28,-4.76,4
35.64,37.5,106.48,13.95,-4.32,4
54.77,55.07,41.54,-9.19,-3.15,4
69.18,67.17,-9.1,2.31,-2.14,4
59.88,62.75,-70.33,11.74,-2.3,4
34.44,48.51,-77.89,1.11,-3.45,4
19.73,34.47,-21.14,-1.24,-3.58,4
20.47,18.95,17.7,2.27,-3.72,4
37.44,21.42,68.13,8.15,-2.29,4
60.71,35.07,48.08,5.79,-0.21,4
76.94,44.12,-12.44,3.41,0.97,4
75.89,48.12,-55.56,5.74,-0.56,4
66.24,48.49,-105.98,7.74,-2.69,4
62.45,57.36,-85.88,2.63,-3.1,4
66.99,75.3,-22.27,1.42,-2.14,4
63.19,76.98,10.85,7.93,-0.67,4
55.41,71.38,49.69,7.34,0.08,4
52.4,77.81,66.71,6.48,-0.08,4
46.13,76.54,52.72,5.87,-1.09,4
30.76,70.52,16.01,6.28,-1.65,4
8.43,69.65,-11.9,2.69,-1.46,4
-13.87,51.27,-73.25,15.44,-0.8,4
-27.82,23.35,-105.01,5.73,-1.02,4
-34.16,-2.91,-91.56,-1.32,-1.86,4
-33.77,-15.87,-49.52,7.02,-3.01,4
-33.39,-22.89,21.34,6.18,-2.23,4
-21.16,-24.18,43.66,5.52,-0.72,4
-7.78,-16.85,77.44,6.8,-1.39,4
-5.65,-26.78,50.57,5.04,-2.7,4
4.51,-51.03,-32.25,3.44,-3.56,4
10.83,-64.0,-28.36,7.96,-3.81,4
8.23,-78.96,-89.32,8.06,-4.12,4
-5.27,-92.54,-71.82,3.59,-4.35,4
0.48,-77.17,-30.45,1.55,-4.82,4
2.16,-48.67,-35.64,-4.81,-5.99,4
-16.55,-25.12,15.8,15.59,-7.2,4
-50.26,-8.57,5.59,-5.95,-6.88,4
-80.29,-1.51,42.27,5.84,-6.02,4
-100.35,-6.0,32.46,35.99,-4.98,4
-108.9,2.11,34.93,0.97,-5.48,4
-105.56,8.19,28.72,-15.04,-6.88,4
-94.91,31.16,-45.4,1.59,-8.27,4
-93.33,42.85,-23.54,-16.87,-8.48,4
-110.6,30.11,-53.59,1.78,-8.08,4
-123.78,9.95,-29.23,11.37,-8.32,4
-130.21,-18.39,-7.51,-11.68,-8.82,4
-135.73,-38.42,-13.13,0.63,-9.03,4
-115.26,-63.02,55.23,7.44,-10.28,4
-81.75,-54.73,15.25,-1.44,-10.85,4
-44.23,-65.48,32.46,-2.78,-10.34,4
-5.44,-63.79,29.23,1.6,-9.34,4
23.19,-56.62,-23.99,3.12,-8.85,4
33.66,-61.74,8.6,-1.5,-9.35,4
19.53,-55.11,-19.43,0.06,-11.12,4
12.99,-60.49,28.3,3.43,-11.31,4
-2.94,-37.22,58.85,0.41,-9.59,4
-16.27,-43.34,55.2,2.72,-9.51,4
-30.76,-48.57,89.71,0.35,-8.66,4
-34.69,-69.98,36.15,-0.89,-7.73,4
-42.53,-80.12,34.47,2.77,-7.93,4
-57.84,-72.85,-17.69,1.3,-8.46,4
-65.47,-85.68,-41.21,-1.6,-9.03,4
-51.73,-67.55,-8.73,1.08,-9.31,4
-24.69,-71.91,-27.14,1.17,-9.21,4
-21.2,-73.23,41.58,-0.47,-8.73,4
-26.85,-71.94,42.28,0.14,-7.15,4
-39.76,-57.45,51.64,1.0,-6.1,4
-46.06,-35.82,54.33,1.51,-7.47,4
-39.09,-30.24,-5.27,1.14,-9.04,4
-10.55,-5.87,6.27,1.33,-7.4,4
8.14,-16.83,-44.59,1.31,2.39,4
29.18,-27.17,-27.72,1.45,35.25,4
44.12,-23.15,15.42,1.11,112.57,4
53.93,-26.82,34.98,0.92,165.88,4
71.07,-10.17,116.36,1.12,111.98,4
80.6,8.19,81.01,1.67,37.44,4
75.7,51.5,76.48,1.21,-13.54,4
48.74,68.48,35.38,0.81,-15.56,4
30.93,78.63,-43.34,1.54,-7.1,4
26.07,81.95,-30.53,0.94,-12.63,4
24.79,67.01,-48.76,1.27,-8.4,4
22.42,73.56,10.61,0.99,-7.42,4
16.64,66.47,27.36,0.54,-11.37,4
8.28,79.33,31.08,0.36,-9.13,4
-2.6,88.58,32.93,0.17,-5.91,4
-7.83,94.85,-44.18,0.05,-9.82,4
-13.81,81.39,-51.64,0.6,-13.42,4
-2.25,49.3,-77.54,0.72,-13.22,4
23.57,15.99,-56.71,0.21,-12.19,4
54.31,-22.73,0.31,0.53,-9.07,4
74.21,-30.86,17.58,0.5,-8.43,4
77.95,-30.68,65.65,0.46,-10.59,4
66.0,-9.7,45.2,1.16,-11.44,4
78.46,14.56,16.34,1.37,-9.13,4
103.34,28.02,-25.32,1.27,-6.83,4
134.61,19.21,-71.7,1.19,-6.72,4
149.99,-0.09,-62.08,1.33,-5.91,4
130.52,-21.27,-54.48,1.1,-5.75,4
83.66,-31.0,-6.03,1.02,-7.41,4
39.75,-9.92,32.86,0.88,-7.48,4
23.8,15.07,28.22,0.38,-6.25,4
23.85,49.61,2.48,0.53,-5.4,4
31.66,54.4,-51.01,0.84,-5.1,4
29.5,37.87,-62.75,0.59,-4.62,4
11.29,26.35,-59.18,0.93,-5.33,4
-12.06,11.8,-47.79,1.21,-5.85,4
-22.49,11.79,3.89,0.82,-4.15,4
-25.32,19.04,28.38,0.88,-2.4,4
-17.65,33.15,33.27,1.09,-4.31,4
-12.73,34.95,25.38,0.79,-5.78,4
-3.86,36.15,-18.38,0.76,-6.01,4
4.03,35.72,-45.76,0.96,-5.49,4
1.85,28.41,-50.74,0.39,-2.31,4
-1.7,24.52,-37.83,0.32,0.38,4
5.31,16.57,4.32,0.66,0.17,4
10.12,10.65,35.96,0.89,-3.68,4
13.99,1.9,43.33,0.65,-6.38,4
20.13,-6.86,29.39,0.94,-6.06,4
10.84,-16.54,-20.59,0.67,-3.42,4
-18.5,-28.24,-48.02,0.41,-1.81,4
-60.64,-32.34,-61.44,0.73,-2.11,4
-93.3,-23.7,-40.39,0.5,-6.23,4
-107.82,-8.96,3.68,0.34,-10.46,4
-93.38,-16.03,19.39,0.44,-10.35,4
-68.34,-37.44,28.04,0.26,-8.63,4
-52.11,-54.19,-2.13,0.0,-7.2,4
-53.87,-73.87,-25.91,0.2,-6.46,4
-76.03,-77.17,-33.0,-0.04,-8.99,4
-95.73,-56.72,-28.33,0.25,-10.75,4
-95.38,-38.43,0.66,0.13,-8.78,4
-76.75,-32.47,16.99,-0.12,-4.91,4
-60.95,-54.15,28.98,-0.07,-4.57,4
-48.56,-76.05,24.2,0.32,-6.47,4
-31.03,-97.62,16.75,0.0,-6.65,4
-13.43,-103.45,-6.3,-0.07,-7.47,4
5.42,-85.34,-11.2,0.15,-6.44,4
11.99,-66.28,-10.43,0.19,-3.58,4
-2.06,-48.92,-7.86,0.0,-4.02,4
-31.54,-51.2,4.38,0.2,-7.73,4
-68.01,-56.34,-6.06,0.23,-8.95,4
-89.27,-67.4,-10.44,0.16,-7.87,4
-89.08,-63.29,-11.84,0.48,-4.6,4
-78.42,-42.65,-2.42,0.25,-4.02,4
-74.72,-26.04,20.34,0.13,-1.19,4
-69.8,-17.7,35.63,0.52,0.05,4
-67.89,-10.54,54.44,0.44,146.2,4
-73.9,-4.52,37.27,0.31,320.8,4
-71.19,-3.28,10.6,0.92,153.8,4
-47.18,-3.52,-18.27,0.62,-27.7,4
-10.71,-7.42,-46.73,0.44,-31.64,4
15.7,-9.24,-32.18,0.77,15.09,4
25.94,-8.41,0.77,0.93,4.64,4
28.35,10.27,46.36,0.57,-11.51,4
22.86,14.07,79.91,0.91,11.33,4
8.19,3.05,62.73,0.84,-0.73,4
0.74,1.91,13.93,0.66,-9.87,4
-4.73,-15.12,-37.04,0.84,5.18,4
-0.34,-19.74,-67.33,0.74,9.13,4
8.12,-25.8,-53.56,0.87,-4.46,4
21.97,-37.24,-6.93,0.68,-3.59,4
25.34,-39.61,42.05,0.68,3.68,4
17.18,-25.69,75.59,0.7,-0.84,4
12.23,8.61,78.11,0.79,-4.59,4
16.27,17.77,48.32,0.54,-1.36,4
23.68,26.79,9.94,0.57,-3.72,4
31.84,20.35,-23.9,0.67,-2.84,4
45.07,10.27,-40.97,0.56,-4.09,4
44.89,23.28,-36.43,0.31,-1.96,4
42.41,25.08,-1.52,0.38,-13.64,4
43.1,46.61,31.71,0.61,1.3,4
53.12,52.5,34.49,0.44,-18.19,4
53.23,68.65,30.49,0.3,127.48,4
47.56,64.79,1.74,0.52,209.29,4
60.14,48.73,-29.25,0.41,45.98,4
78.69,47.89,-43.02,0.17,-38.45,4
100.43,45.3,-39.33,0.34,-29.77,4
119.76,76.07,-17.97,0.6,12.28,4
126.54,78.22,-1.5,0.44,-11.09,4
125.67,77.49,15.6,0.43,-14.63,4
125.66,70.09,20.64,0.64,1.97,4
120.48,67.7,6.6,0.55,-11.94,4
109.19,87.33,-19.65,0.8,-17.49,4
98.99,99.28,-36.79,0.82,-1.95,4
87.98,109.84,-27.97,0.72,-5.49,4
72.14,102.51,-4.63,0.41,-15.9,4
47.81,98.0,17.37,0.93,-10.74,4
28.33,82.37,31.5,-0.21,-8.35,4
15.48,70.39,18.3,1.66,-13.45,4
13.81,63.42,-8.68,-1.07,-13.59,4
20.78,61.68,-37.74,27.72,-12.42,4
35.32,64.93,-54.35,-2.49,-13.03,4
45.08,59.26,-51.41,-15.11,-11.44,4
37.11,44.34,-41.71,13.48,-10.69,4
30.07,20.66,-28.97,-5.63,-12.52,4
28.44,5.45,-11.8,3.28,-12.65,4
22.09,7.54,-2.6,3.79,-11.22,4
24.87,21.28,1.81,-7.86,-12.39,4
36.98,27.49,13.35,4.54,-12.31,4
44.08,18.29,7.06,5.24,-10.2,4
53.33,-9.09,6.83,-3.87,-11.21,4
63.17,-26.37,-1.41,0.79,-12.26,4
75.72,-26.41,-30.12,0.92,-11.69,4
67.84,-11.67,-31.0,6.97,-12.37,4
33.49,3.41,-19.6,-18.01,-14.29,4
-5.23,19.82,2.03,34.66,-13.75,4
-37.17,36.24,16.09,15.88,-12.25,4
-46.17,32.94,15.26,-25.04,-11.98,4
-45.34,33.11,9.18,16.25,-13.46,4
-41.69,17.19,-0.4,-3.83,-14.55,4
-37.69,7.11,2.74,1.11,-14.79,4
-49.97,11.26,-1.1,10.0,-14.21,4
-65.39,13.72,-4.69,-8.39,-14.45,4
-74.01,19.77,-8.08,0.21,-15.73,4
-84.01,15.52,-6.85,7.89,-17.37,4
-101.38,4.15,11.42,-1.11,-18.65,4
-121.81,-15.87,20.7,-2.95,-18.47,4
-129.95,-35.35,34.56,1.17,-17.21,4
-124.54,-55.62,43.07,6.36,-16.59,4
-100.99,-57.57,31.57,-1.48,-15.42,4
-66.63,-47.35,20.15,0.96,-16.13,4
-34.63,-47.64,1.9,0.53,-18.3,4
-14.25,-46.47,-19.13,5.33,-18.5,4
-18.63,-57.15,-24.7,-8.62,-17.48,4
-35.92,-70.45,-23.18,12.12,-17.03,4
-48.5,-74.99,9.44,15.79,-17.64,4
-56.77,-61.41,61.11,-15.01,-18.52,4
-48.57,-46.98,78.88,7.2,-19.07,4
-32.66,-50.02,68.25,0.46,-18.02,4
-33.53,-53.5,24.95,-2.02,-15.06,4
-40.45,-65.94,-24.91,7.77,-13.52,4
-47.48,-71.68,-38.72,-3.46,-13.84,4
-46.33,-62.41,-29.26,-0.8,-14.46,4
-34.72,-42.5,11.55,6.37,-14.29,4
-25.85,-34.69,53.01,1.3,-13.32,4
-29.78,-43.03,60.49,13.63,-12.13,4
-57.09,-50.61,55.86,12.37,-11.61,4
-75.35,-56.55,23.19,2.76,-11.46,4
-72.4,-52.33,-3.99,-5.3,-11.43,4
-50.92,-43.25,-15.17,3.47,-12.23,4
-23.57,-28.72,-24.49,-0.8,-12.24,4
-7.68,-24.33,-0.97,0.21,-11.03,4
-10.65,-23.29,13.04,3.62,-10.42,4
-29.6,-24.91,31.33,-4.49,-10.47,4
-44.92,-21.03,50.16,2.0,-10.3,4
-48.21,-21.33,32.61,0.84,-10.02,4
-27.33,-15.36,27.95,8.13,-9.86,4
5.0,-6.83,2.46,15.31,-9.02,4
49.8,-18.89,-15.31,3.5,-7.03,4
91.28,-24.74,-14.89,-2.78,-6.0,4
103.97,-18.64,-20.31,-4.22,-6.2,4
91.42,-5.14,3.48,2.97,-5.42,4
67.47,12.46,9.87,-3.39,-4.08,4
45.2,33.16,13.92,2.05,-3.52,4
48.46,42.09,12.57,-1.05,-3.41,4
73.87,37.82,-9.83,-3.27,-3.21,4
90.2,36.01,-8.99,2.47,-0.33,4
92.22,35.89,-20.51,0.61,1.76,4
80.16,53.8,-6.68,-1.78,22.45,4
59.3,70.2,-0.09,0.26,57.09,4
25.33,77.19,1.16,1.86,87.58,4
-1.11,71.01,16.24,0.67,48.44,4
-9.99,60.47,-1.82,0.57,17.64,4
-4.39,41.35,2.74,1.32,6.87,4
20.1,32.82,-7.85,1.58,-3.48,4
36.74,42.34,-15.58,2.0,0.48,4
38.81,38.49,2.88,0.85,-5.35,4
25.88,45.95,-2.79,1.22,-5.32,4
13.17,37.77,7.04,1.7,-2.48,4
20.34,9.47,-13.23,2.02,-4.91,4
36.57,-12.88,-34.46,1.39,-9.52,4
55.87,-13.13,-52.47,1.27,-6.29,4
55.94,4.74,-66.3,1.41,-4.93,4
42.48,24.43,-40.66,1.03,-8.11,4
23.02,43.15,-28.71,0.91,-8.25,4
27.61,53.34,7.81,0.4,-6.22,4
57.81,59.09,26.67,1.01,-6.59,4
94.72,48.28,19.06,0.64,-6.55,4
122.62,29.32,4.78,0.04,-6.1,4
117.26,10.44,-33.61,-0.03,-6.37,4
86.23,-4.15,-46.82,-0.34,-5.6,4
51.65,-0.37,-64.94,0.25,-5.22,4
35.8,21.39,-50.67,-0.17,-5.8,4
25.12,53.79,-25.08,-0.96,-5.77,4
3.72,77.1,-14.22,0.69,-4.36,4
-24.52,86.2,8.76,0.31,-3.82,4
-41.86,65.55,0.61,-0.96,-3.51,4
-64.67,24.34,4.19,0.03,-3.82,4
-77.99,-10.79,1.97,-0.26,-4.58,4
-61.17,-27.83,-1.23,2.42,-4.07,4
-46.48,-18.71,-4.46,1.44,-2.77,4
-51.9,5.23,-26.27,-4.26,-2.31,4
-58.28,26.41,-26.87,3.08,-3.33,4
-61.32,33.95,-36.75,1.41,-4.42,4
-68.03,14.12,-17.97,4.47,-5.84,4
-48.16,-17.15,0.02,-4.78,-7.0,4
-15.06,-40.22,14.52,8.0,-6.16,4
3.51,-53.93,27.49,-24.27,-5.56,4
-1.13,-50.13,15.65,-8.0,-7.44,4
-11.43,-38.53,-4.71,18.04,-10.12,4
-32.58,-14.16,-27.44,-25.52,-12.31,4
-49.18,2.53,-44.8,9.71,-12.08,4
-58.4,4.16,-35.27,-3.99,-10.46,4
-61.57,-15.0,-14.24,-1.56,-9.8,4
-60.38,-56.35,7.21,4.73,-11.53,4
-60.71,-86.28,35.24,-5.71,-14.44,4
-65.88,-107.04,36.1,-1.33,-15.51,4
-61.68,-103.65,30.98,3.62,-14.68,4
-51.7,-89.84,7.24,-1.1,-13.99,4
-49.18,-87.46,-15.2,-3.82,-14.24,4
-51.3,-80.62,-22.73,-9.37,-14.86,4
-72.83,-75.32,-24.85,23.5,-16.1,4
-101.01,-74.71,1.17,-8.39,-16.69,4
-109.71,-78.37,17.14,-10.87,-15.51,4
-97.37,-69.74,39.52,13.84,-14.42,4
-63.49,-67.02,48.68,-5.59,-14.13,4
-24.92,-70.5,41.72,2.98,-14.53,4
-10.52,-54.2,42.96,0.89,-15.0,4
-23.89,-51.59,22.28,-5.45,-14.17,4
-49.99,-47.73,24.71,4.51,-13.02,4
-77.46,-46.32,13.17,-4.78,-12.39,4
-88.47,-41.68,10.46,-15.76,-11.91,4
-77.5,-20.67,12.71,-10.38,-11.43,4
-57.07,-6.45,13.98,-3.24,-9.79,4
-47.45,7.72,42.59,-21.17,-8.99,4
-29.42,4.27,25.0,-14.92,-4.7,4
-8.54,-4.09,38.26,-4.47,-16.97,4
-8.26,-6.23,33.63,-16.04,-17.3,4
-11.07,-2.51,-0.73,-15.07,-12.53,4
-12.95,7.82,3.93,-16.86,-22.22,4
-12.68,1.6,-13.81,-17.07,-22.43,4
-21.65,-6.42,-0.39,-12.38,-25.28,4
-19.52,-30.65,5.8,-10.93,-13.18,4
-3.24,-50.98,18.33,-14.83,-0.94,4
12.28,-58.0,47.55,-12.37,-3.69,4
39.35,-59.39,28.58,-8.74,1.24,4
64.82,-35.15,31.35,-11.31,-3.98,4
68.38,-4.69,1.91,-17.76,8.48,4
56.74,18.46,-32.53,-4.93,30.66,4
43.25,7.49,-33.1,17.03,18.38,4
39.64,6.37,-36.98,-13.3,-0.99,4
48.37,2.9,-9.39,-24.23,-8.61,4
70.93,26.26,41.65,-6.57,14.93,4
103.87,62.59,46.63,-14.67,47.53,4
101.18,69.82,53.28,-14.65,72.56,4
76.67,82.74,30.3,-9.24,137.64,4
51.01,63.51,-15.49,-17.94,108.35,4
33.53,40.39,-35.29,-7.42,7.97,4
6.84,9.95,-37.11,-3.54,-18.74,4
-3.92,14.02,-19.8,-5.86,-1.05,4
18.69,35.08,-5.75,-2.74,13.28,4
57.98,65.09,-18.68,-0.63,3.65,4
77.47,95.02,-17.22,-2.17,4.32,4
80.03,88.78,-16.71,-6.96,9.07,4
68.95,84.47,-11.5,-6.68,0.85,4
53.78,46.45,12.17,-6.51,3.68,4
48.73,27.82,18.73,-7.83,11.06,4
61.52,39.0,4.42,-3.35,29.85,4
72.85,38.71,-6.51,-0.25,40.21,4
77.26,62.42,-43.01,0.86,31.68,4
66.97,82.34,-35.85,2.48,1.87,4
66.44,67.19,-12.49,1.56,-9.34,4
69.96,63.73,9.45,0.71,-0.38,4
61.14,48.83,45.08,0.75,7.36,4
40.58,34.71,18.75,1.2,4.57,4
27.48,57.78,-6.63,-0.89,1.27,4
19.95,77.75,-40.31,0.15,-0.8,4
19.07,88.01,-64.24,0.31,-3.4,4
30.98,88.01,-46.57,-0.33,0.4,4
27.37,66.44,-32.22,-0.38,4.22,4
17.57,52.02,15.4,-1.95,0.24,4
2.1,20.54,40.97,-0.7,-3.82,4
-6.08,-5.85,32.55,0.69,-5.23,4
-2.62,-16.17,1.12,0.08,-5.59,4
4.89,-28.65,-65.95,-1.01,-5.59,4
19.91,-22.24,-92.1,-0.82,-5.75,4
34.54,-19.29,-89.22,-0.42,-4.73,4
29.41,-24.52,-41.99,0.09,-5.46,4
21.62,-29.25,18.38,0.22,-7.87,4
-2.24,-49.56,47.66,-0.02,-7.99,4
-31.83,-66.71,42.39,0.18,-6.16,4
-34.96,-61.3,-3.13,0.77,-5.03,4
-6.37,-57.0,-28.5,-0.4,-5.95,4
11.55,-31.73,-32.27,0.18,-8.26,4
6.11,-13.26,-1.33,0.83,-9.63,4
-8.78,-3.15,16.36,0.42,-8.13,4
-40.31,-7.08,20.53,0.35,-2.88,4
-67.38,-9.4,-1.47,0.05,0.17,4
-87.13,-2.0,-32.53,1.09,-4.32,4
-87.74,-10.14,-35.55,0.8,-9.15,4
-95.42,3.74,-35.98,0.48,-9.98,4
-90.24,1.72,10.77,1.03,-7.25,4
-72.86,3.4,49.53,0.56,-6.41,4
-67.12,-6.93,44.92,1.49,-6.38,4
-72.77,-28.57,9.17,1.16,-8.99,4
-76.26,-27.43,-64.29,1.14,-16.55,4
-72.61,-32.24,-62.28,1.33,-19.6,4
-90.46,-26.69,-24.04,0.79,-14.6,4
-98.57,-30.36,48.43,1.19,-10.02,4
-98.29,-47.66,105.01,1.56,-11.32,4
-88.34,-68.11,76.66,2.06,-14.11,4
-73.14,-83.01,27.05,1.81,-17.06,4
-40.73,-86.66,-59.2,0.9,-16.67,4
-12.79,-92.22,-106.98,0.36,-10.96,4
-11.25,-76.95,-71.19,-0.4,-7.14,4
-14.69,-56.74,-1.49,-0.41,-8.87,4
-22.18,-54.93,110.52,-0.06,-14.39,4
-37.75,-65.22,173.52,0.58,-15.98,4
-51.35,-82.3,169.91,-0.07,-13.59,4
-50.21,-110.68,86.77,0.42,-11.09,4
-38.27,-114.66,-43.94,-0.68,-8.79,4
-33.95,-102.46,-135.87,0.97,-7.55,4
-26.51,-74.03,-150.8,-0.62,-12.12,4
-19.19,-26.61,-83.88,2.3,-17.84,4
-30.72,-15.89,21.64,-3.36,-20.84,4
-46.08,-17.41,108.03,13.92,-14.59,4
-22.59,-32.84,134.82,26.08,-13.85,4
4.65,-34.47,106.84,-10.36,-3.97,4
30.89,-25.77,32.98,-3.53,-18.94,4
54.3,-3.73,-25.01,8.04,51.45,4
63.92,23.45,-41.25,-11.32,96.85,4
59.0,12.81,-45.47,-0.61,20.49,4
52.41,16.83,-21.89,1.82,-20.0,4
45.24,14.77,15.07,-17.51,-31.93,4
28.73,18.63,52.76,-3.4,-8.05,4
3.22,38.97,68.41,2.92,-14.07,4
-11.33,40.48,84.23,-2.21,-8.88,4
-15.17,55.28,88.24,0.44,4.1,4
2.0,24.83,47.08,3.14,-11.0,4
9.57,25.17,-17.38,1.75,3.14,4
9.35,24.18,-91.51,-0.75,-11.62,4
6.78,32.27,-124.95,1.61,200.32,4
3.02,56.86,-92.55,2.13,153.45,4
7.24,60.22,-14.92,1.16,-10.83,4
22.18,61.43,64.54,0.38,-23.54,4
57.31,37.86,97.21,-0.07,-2.29,4
80.06,34.46,74.96,1.15,29.76,4
85.16,22.06,6.28,1.67,140.75,4
90.57,39.37,-57.55,0.12,181.05,4
90.11,47.92,-98.8,0.94,39.67,4
98.55,50.28,-102.72,1.92,-64.18,4
108.26,49.03,-52.3,0.72,-14.18,4
123.79,39.66,4.42,0.07,43.53,4
119.09,37.41,61.68,0.91,-13.38,4
108.83,32.41,80.12,1.61,-2.42,4
83.2,46.82,65.41,1.06,22.17,4
60.07,37.07,41.31,0.39,-11.95,4
46.47,35.89,-6.48,0.64,-26.96,4
55.73,27.24,-28.43,0.56,-4.8,4
71.31,28.07,-43.98,0.74,-8.67,4
81.42,37.52,-46.1,0.42,-22.13,4
85.85,39.81,-36.33,0.41,-8.95,4
75.89,59.26,-23.87,0.03,-6.28,4
53.56,64.0,-9.04,0.3,-20.69,4
25.95,67.61,-24.4,0.36,-17.83,4
17.67,82.82,-34.09,1.03,-10.84,4
21.81,94.89,-36.64,0.84,-14.69,4
28.59,74.23,-33.25,0.84,-15.34,4
30.44,57.73,-15.95,-0.64,-10.12,4
27.87,39.66,6.31,-0.21,-12.66,4
-6.38,15.37,17.67,-5.86,-16.53,4
-46.59,13.09,4.26,-5.84,-12.75,4
-63.79,18.95,-23.89,-2.07,-14.47,4
-49.66,5.16,-52.16,-2.45,-19.52,4
-34.82,-26.44,-74.82,0.99,-19.05,4
-23.1,-48.48,-67.28,0.06,-17.02,4
-11.0,-74.26,-44.32,0.84,-15.36,4
